gene	rep1	rep2	rep3	mean	variance	rank	percentile
KNV87_007787	0	0	0	0	0	1	0
KNV87_007788	0	0	0	0	0	1	0
KNV87_007789	0	0	0	0	0	1	0
KNV87_007790	0	0	0	0	0	1	0
KNV87_007791	0	0	0	0	0	1	0
KNV87_007792	0	0	0	0	0	1	0
KNV87_007793	0	0	0	0	0	1	0
KNV87_007794	0	0	0	0	0	1	0
KNV87_007795	0	0	0	0	0	1	0
KNV87_007796	0	0	0	0	0	1	0
KNV87_007797	0	0	0	0	0	1	0
KNV87_007798	0	0	0	0	0	1	0
KNV87_007799	0	0	0	0	0	1	0
KNV87_007800	0	0	0	0	0	1	0
KNV87_007801	0	0	0	0	0	1	0
KNV87_007802	0	0	0	0	0	1	0
KNV87_007803	0	0	0	0	0	1	0
KNV87_007804	0	0	0	0	0	1	0
KNV87_007805	0	0	0	0	0	1	0
KNV87_007806	0	0	0	0	0	1	0
KNV87_007807	0	0	0	0	0	1	0
KNV87_007808	0	0	0	0	0	1	0
KNV87_007809	0	0	0	0	0	1	0
KNV87_007810	0	0	0	0	0	1	0
KNV87_007811	0	0	0	0	0	1	0
KNV87_007812	0	0	0	0	0	1	0
KNV87_007813	0	0	0	0	0	1	0
KNV87_007814	0	0	0	0	0	1	0
KNV87_007815	0	0	0	0	0	1	0
KNV87_007816	0	0	0	0	0	1	0
KNV87_007817	0	0	0	0	0	1	0
KNV87_007818	0	0	0	0	0	1	0
KNV87_007819	0	0	0	0	0	1	0
KNV87_007820	0	0	0	0	0	1	0
KNV87_007821	0	0	0	0	0	1	0
KNV87_007822	0	0	0	0	0	1	0
KNV87_007823	0	0	0	0	0	1	0
KNV87_007824	0	0	0	0	0	1	0
KNV87_007825	0	0	0	0	0	1	0
KNV87_007826	0	0	0	0	0	1	0
KNV87_007827	0	0	0	0	0	1	0
KNV87_007828	0	0	0	0	0	1	0
KNV87_007829	0	0	0	0	0	1	0
KNV87_007830	0	0	0	0	0	1	0
KNV87_007831	0	0	0	0	0	1	0
KNV87_007832	0	0	0	0	0	1	0
KNV87_007833	0	0	0	0	0	1	0
KNV87_007834	0	0	0	0	0	1	0
KNV87_007835	0	0	0	0	0	1	0
KNV87_007836	0	0	0	0	0	1	0
KNV87_007837	0	0	0	0	0	1	0
KNV87_007838	0	0	0	0	0	1	0
KNV87_007839	0	0	0	0	0	1	0
KNV87_007840	0	0	0	0	0	1	0
KNV87_007841	0	0	0	0	0	1	0
KNV87_007842	0	0	0	0	0	1	0
KNV87_007843	0	0	0	0	0	1	0
KNV87_007844	0	0	0	0	0	1	0
KNV87_007845	0	0	0	0	0	1	0
KNV87_007846	0	0	0	0	0	1	0
KNV87_007847	0	0	0	0	0	1	0
KNV87_007848	0	0	0	0	0	1	0
KNV87_007849	0	0	0	0	0	1	0
KNV87_007850	0	0	0	0	0	1	0
KNV87_007851	0	0	0	0	0	1	0
KNV87_007852	0	0	0	0	0	1	0
KNV87_007853	0	0	0	0	0	1	0
KNV87_007854	0	0	0	0	0	1	0
KNV87_007855	0	0	0	0	0	1	0
KNV87_007856	0	0	0	0	0	1	0
KNV87_007857	0	0	0	0	0	1	0
KNV87_007858	0	0	0	0	0	1	0
KNV87_007859	0	0	0	0	0	1	0
KNV87_007860	0	0	0	0	0	1	0
KNV87_007861	0	0	0	0	0	1	0
KNV87_007862	0	0	0	0	0	1	0
KNV87_007863	0	0	0	0	0	1	0
KNV87_007864	0	0	0	0	0	1	0
KNV87_007865	0	0	0	0	0	1	0
KNV87_007866	0	0	0	0	0	1	0
KNV87_007867	0	0	0	0	0	1	0
KNV87_007868	0	0	0	0	0	1	0
KNV87_007869	0	0	0	0	0	1	0
KNV87_007870	0	0	0	0	0	1	0
KNV87_007871	0	0	0	0	0	1	0
KNV87_007872	0	0	0	0	0	1	0
KNV87_007873	0	0	0	0	0	1	0
KNV87_007874	0	0	0	0	0	1	0
KNV87_007875	0	0	0	0	0	1	0
KNV87_007876	0	1	1	1	0.333333333	2868	16
KNV87_007877	0	0	0	0	0	1	0
KNV87_007878	0	0	0	0	0	1	0
KNV87_007879	747	1200	862	936	55446.33333	14128	79
KNV87_007880	2629	2870	2529	2676	30727	16361	91
KNV87_017550	651	887	716	751	14860.33333	13564	76
KNV87_007881	507	742	766	672	20480.33333	13251	74
KNV87_007882	128	160	270	186	5548	9728	54
KNV87_007883	251	342	267	287	2360.333333	10906	61
KNV87_007884	215	243	275	244	901.3333333	10441	58
KNV87_007885	3178	5357	4666	4400	1239944.333	17017	95
KNV87_007886	162	284	248	231	3929.333333	10294	57
KNV87_007887	195	332	214	247	5509	10477	58
KNV87_007888	60	89	106	85	541	8046	45
KNV87_007889	156	221	294	224	4766.333333	10197	57
KNV87_007890	66	88	98	84	268	8033	45
KNV87_007891	34	30	51	38	124.3333333	6744	38
KNV87_007892	1008	1405	1059	1157	46654.33333	14676	82
KNV87_007893	0	0	0	0	0	1	0
KNV87_007894	945	1491	1382	1273	83494.33333	14918	83
KNV87_007895	223	562	516	434	33814.33333	12020	67
KNV87_007896	76	95	110	94	290.3333333	8241	46
KNV87_007897	995	1403	1013	1137	53148	14635	82
KNV87_007898	377	698	480	518	26862.33333	12536	70
KNV87_007899	5	4	15	8	37	4846	27
KNV87_007900	2	3	0	2	2.333333333	3424	19
KNV87_007902	1718	2023	1781	1841	25926.33333	15734	88
KNV87_007901	0	0	0	0	0	1	0
KNV87_017551	344	564	482	463	12361.33333	12204	68
KNV87_007903	4758	7119	4546	5474	2039932.333	17211	96
KNV87_007904	1476	2195	1255	1642	241567	15515	87
KNV87_007905	17	470	32	173	66213	9563	53
KNV87_007906	122477	146428	136912	135272	145428980.3	17920	100
KNV87_007907	2016	2972	2560	2516	229936	16274	91
KNV87_007908	381	202	327	303	8430.333333	11083	62
KNV87_007909	133	581	96	270	72883	10739	60
KNV87_007910	482	265	439	395	13202.33333	11767	66
KNV87_007911	607	677	627	637	1300	13109	73
KNV87_007912	11	31	36	26	175	6203	35
KNV87_007913	57	194	153	135	4944.333333	8993	50
KNV87_007914	53	184	119	119	4290.333333	8725	49
KNV87_007915	1556	1646	2306	1836	167700	15729	88
KNV87_007916	2319	3448	2730	2832	326514.3333	16439	92
KNV87_007917	82	95	62	80	276.3333333	7929	44
KNV87_007918	380	606	555	514	14050.33333	12508	70
KNV87_007919	819	1557	1350	1242	144909	14853	83
KNV87_007920	164	213	221	199	952.3333333	9887	55
KNV87_007921	208	407	271	295	10344.33333	10985	61
KNV87_007922	1	13	0	5	52.33333333	4313	24
KNV87_007923	22	288	47	119	21577	8726	49
KNV87_007924	0	13	4	6	44.33333333	4503	25
KNV87_007925	3	6	10	6	12.33333333	4620	26
KNV87_007926	4937	8491	5157	6195	3965812	17295	97
KNV87_007927	937	1646	1271	1285	125810.3333	14945	83
KNV87_007928	5584	8782	8136	7501	2859537.333	17408	97
KNV87_007929	271	619	273	388	40137.33333	11721	65
KNV87_007930	1117	1720	1383	1407	91322.33333	15165	85
KNV87_007931	13604	17246	13371	14740	4722346.333	17670	99
KNV87_007932	1867	3527	2254	2549	754316.3333	16290	91
KNV87_007933	5987	9005	5186	6726	4055781	17346	97
KNV87_007934	132	193	158	161	937	9393	52
KNV87_007935	69	79	102	83	286.3333333	8014	45
KNV87_007936	169	176	212	186	532.3333333	9723	54
KNV87_007937	392	1051	724	722	108572.3333	13444	75
KNV87_007938	1576	2416	1975	1989	176547	15862	89
KNV87_007939	190	419	237	282	14629	10850	61
KNV87_007940	286	368	276	310	2548	11152	62
KNV87_007941	105	121	138	121	272.3333333	8771	49
KNV87_007942	27	88	27	47	1240.333333	7076	39
KNV87_007943	1292	1634	1098	1341	73649.33333	15048	84
KNV87_017552	220	241	222	228	134.3333333	10251	57
KNV87_007944	0	0	0	0	0	1	0
KNV87_007945	0	0	0	0	0	1	0
KNV87_017553	25	46	28	33	129	6529	36
KNV87_007946	700	1669	772	1047	291459	14409	80
KNV87_017554	14	35	28	26	114.3333333	6185	35
KNV87_007947	13	29	28	23	80.33333333	6059	34
KNV87_007948	6	16	8	10	28	5098	28
KNV87_017555	74	105	80	86	270.3333333	8085	45
KNV87_007949	222	392	261	292	7930.333333	10947	61
KNV87_007950	916	1636	1535	1362	151960.3333	15090	84
KNV87_017556	104	193	140	146	2004.333333	9158	51
KNV87_007951	1	0	5	2	7	3579	20
KNV87_007952	57	88	60	68	292.3333333	7666	43
KNV87_007953	1035	1478	1029	1181	66314.33333	14729	82
KNV87_007954	2	6	7	5	7	4378	24
KNV87_007955	2	0	1	1	1	3062	17
KNV87_007956	202	378	313	298	7920.333333	11007	61
KNV87_007957	2082	1987	1626	1898	57880.33333	15787	88
KNV87_007958	6	10	17	11	31	5200	29
KNV87_007959	4	11	2	6	22.33333333	4503	25
KNV87_007960	798	1224	1084	1035	47145.33333	14382	80
KNV87_007961	0	4	1	2	4.333333333	3424	19
KNV87_007962	200	281	279	253	2134.333333	10542	59
KNV87_007963	1032	1404	1266	1234	35364	14838	83
KNV87_007964	193	201	185	193	64	9805	55
KNV87_007965	663	920	718	767	18313	13611	76
KNV87_007966	801	1621	1084	1169	173476.3333	14703	82
KNV87_007967	311	399	398	369	2552.333333	11587	65
KNV87_007968	2012	4035	2365	2804	1167673	16425	92
KNV87_007969	34	60	36	43	209.3333333	6922	39
KNV87_007970	20	42	30	31	121.3333333	6419	36
KNV87_007971	884	1365	1128	1126	57844.33333	14607	82
KNV87_007972	0	0	1	0	0.333333333	2605	15
KNV87_007973	0	4	3	2	4.333333333	3692	21
KNV87_007974	1099	2162	1272	1511	325333	15348	86
KNV87_007975	1139	1758	1029	1309	154450.3333	14993	84
KNV87_007976	2603	3590	2573	2922	334893	16488	92
KNV87_007977	1546	2150	1633	1776	106612.3333	15658	87
KNV87_007978	152	284	218	218	4356	10134	57
KNV87_007979	60	113	84	86	704.3333333	8064	45
KNV87_007980	165	270	226	220	2780.333333	10163	57
KNV87_007981	210	267	207	228	1143	10255	57
KNV87_007982	2101	2382	1844	2109	72409	15974	89
KNV87_007983	402	259	211	291	9872.333333	10940	61
KNV87_017557	41	82	54	59	439	7422	41
KNV87_007984	203	252	231	229	604.3333333	10263	57
KNV87_007985	141	132	141	138	27	9042	50
KNV87_007986	5883	7713	6167	6588	969945.3333	17331	97
KNV87_007987	258	358	373	330	3908.333333	11306	63
KNV87_017558	59	96	92	82	412.3333333	7992	45
KNV87_007988	250	449	305	335	10560.33333	11343	63
KNV87_007989	1669	1930	1590	1730	31660.33333	15615	87
KNV87_007990	280	343	238	287	2793	10909	61
KNV87_007991	1449	1619	1286	1451	27726.33333	15236	85
KNV87_007992	8023	12250	11733	10669	5316486.333	17587	98
KNV87_007993	492	687	482	554	13358.33333	12737	71
KNV87_017559	1010	1459	1440	1303	64477	14984	84
KNV87_007994	994	1403	1173	1190	42037	14754	82
KNV87_007995	5917	9658	8745	8107	3804372.333	17459	97
KNV87_007996	0	0	0	0	0	1	0
KNV87_007997	0	0	0	0	0	1	0
KNV87_007998	0	1	0	0	0.333333333	2605	15
KNV87_007999	629	356	468	484	18832.33333	12326	69
KNV87_008000	982	1192	1106	1093	11145.33333	14515	81
KNV87_008001	1365	2197	1798	1787	173152.3333	15670	87
KNV87_008002	16509	31192	29431	25711	64278282.33	17787	99
KNV87_008003	7278	9971	7644	8298	2133522.333	17471	97
KNV87_008004	51	71	76	66	175	7603	42
KNV87_008005	1752	3194	2011	2319	590989	16142	90
KNV87_008006	173	510	282	322	29572.33333	11250	63
KNV87_008007	36	108	72	72	1296	7762	43
KNV87_008008	1	16	9	9	56.33333333	4931	28
KNV87_008009	307	429	407	381	4228	11671	65
KNV87_008010	20	32	24	25	37.33333333	6167	34
KNV87_008011	137	1181	145	488	360549.3333	12351	69
KNV87_008012	2	15	0	6	66.33333333	4503	25
KNV87_008013	2793	5851	3460	4035	2585522.333	16912	94
KNV87_008014	539	1219	892	883	115656.3333	13969	78
KNV87_008015	5464	8435	5476	6458	2930444.333	17323	97
KNV87_008016	378	470	402	417	2277.333333	11912	66
KNV87_008017	2493	3209	2442	2715	183924.3333	16376	91
KNV87_008018	13873	22106	15310	17096	19338812.33	17700	99
KNV87_008019	151	225	138	171	2202.333333	9536	53
KNV87_008020	2526	4828	4087	3814	1380834.333	16843	94
KNV87_008021	92	149	143	128	981	8891	50
KNV87_008022	38	54	54	49	85.33333333	7119	40
KNV87_008023	313	332	418	354	3130.333333	11488	64
KNV87_008024	18	24	19	20	10.33333333	5881	33
KNV87_008025	999	1328	1156	1161	27079	14690	82
KNV87_017560	331	553	334	406	16209	11847	66
KNV87_008026	209	288	232	243	1651	10423	58
KNV87_008027	1767	2585	1718	2023	237202.3333	15902	89
KNV87_008028	127	128	212	156	2380.333333	9324	52
KNV87_008029	1825	3109	1761	2232	578309.3333	16076	90
KNV87_008030	512	552	507	524	608.3333333	12570	70
KNV87_008031	30	27	21	26	21	6203	35
KNV87_008032	70	92	94	85	177.3333333	8054	45
KNV87_008033	21	21	35	26	65.33333333	6185	35
KNV87_008034	37	33	41	37	16	6694	37
KNV87_008035	386	420	420	409	385.3333333	11857	66
KNV87_008036	478	769	463	570	29757	12818	72
KNV87_008037	165	269	194	209	2880.333333	10021	56
KNV87_008038	426	442	525	464	2824.333333	12212	68
KNV87_008039	0	0	0	0	0	1	0
KNV87_008040	0	0	0	0	0	1	0
KNV87_017561	13	36	25	25	132.3333333	6139	34
KNV87_008041	2774	3700	2979	3151	236557	16595	93
KNV87_008042	2582	4243	2916	3247	771901	16648	93
KNV87_008043	39328	61469	38513	46437	169644340.3	17858	100
KNV87_008044	730	784	839	784	2970.333333	13672	76
KNV87_008045	7	11	14	11	12.33333333	5161	29
KNV87_017562	23	16	22	20	14.33333333	5881	33
KNV87_008046	38	34	34	35	5.333333333	6632	37
KNV87_008047	11	3	12	9	24.33333333	4931	28
KNV87_008048	51	49	78	59	262.3333333	7438	42
KNV87_008049	332	383	448	388	3380.333333	11721	65
KNV87_008050	896	1064	1110	1023	12689.33333	14350	80
KNV87_008051	14484	13616	14408	14169	231077.3333	17660	99
KNV87_008052	7995	7190	8473	7886	420433	17447	97
KNV87_008053	324	312	285	307	399	11119	62
KNV87_008054	10	25	10	15	75	5544	31
KNV87_008055	910	1244	874	1009	41625.33333	14312	80
KNV87_008056	5	7	5	6	1.333333333	4503	25
KNV87_008057	1004	1424	1374	1267	52633.33333	14907	83
KNV87_008058	69	110	71	83	534.3333333	8014	45
KNV87_008059	779	1233	658	890	91897	13994	78
KNV87_008060	475	393	663	510	19161.33333	12476	70
KNV87_008061	814	900	958	891	5249.333333	13995	78
KNV87_008062	209	258	258	242	800.3333333	10406	58
KNV87_008063	1035	1391	734	1053	108164.3333	14422	80
KNV87_008064	731	1059	785	858	30929.33333	13895	78
